name,symbol,contractAddress,sessionCategory,sessionCategoryReason,marketCap,fdv,peakMarketCap,athEstimate,peakConfidence,observedAthMarketCap,volume24h,volumeField,liquidityUsd,priceUsd,priceChange24h,buys24h,sells24h,dexId,pairAddress,dexScreenerUrl,wallets,tokenCreatedAtIso,pairCreatedAtIso,firstBuyAtIso,detectedAtIso,filterReason
Anti Fraud Club,AFC,CBQkpyxkB8DQ8vWYWd7LpDhvXDUSgG52R8vR9SrQpump,NA,Classified as NA using token creation time,2275.82,2275.82,22970.858600932515,22970.858600932515,history,22970.858600932515,25162.29,h24,,0.000002275,-16.47,212,205,pumpfun,8215k5J4pVp2De1DpKsuXqXu75eHgDc4LiQvQjvcKRXZ,https://dexscreener.com/solana/8215k5j4pvp2de1dpksuxqxu75ehgdc4liqvqjvckrxz,DZAa55HwXgv5hStwaTEJGXZz1DhHejvpb7Yr762urXam; CyaE1VxvBrahnPWkqm5VsdCvyS2QmNht2UFrKJHga54o; CXdZ6m2PotNq4D7zKK3af426ohGro1xingNuf68SoKmv,2026-07-02T16:59:56.000Z,2026-07-02T16:59:56.000Z,2026-07-02T16:59:59.000Z,2026-07-03T14:01:29.047Z,"✓ bought by 3 wallet(s); ✓ peak≈$22,971 >= floor $10,000 [history]; ✓ peak≈$22,971 <= ceiling $25,000; ✓ vol(h24)=$25,162 >= $10,000; ✓ chain=solana"
Butts,BUTTS,BEFUk4SqhiBVj2Dr7HwzuC7wjTrempKXot1mcVxNpump,NA,Classified as NA using token creation time,2460.47,2460.47,22922.1662758658,22922.1662758658,history,22922.1662758658,84173.99,h24,,0.00000246,4.19,1130,963,pumpfun,ANn37jTrSuU7zfR11Q7myXcjsbB6aR9yxMy1GbdcopEt,https://dexscreener.com/solana/ann37jtrsuu7zfr11q7myxcjsbb6ar9yxmy1gbdcopet,GJA1HEbxGnqBhBifH9uQauzXSB53to5rhDrzmKxhSU65; 831yhv67QpKqLBJjbmw2xoDUeeFHGUx8RnuRj9imeoEs; suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK; FxN3VZ4BosL5urG2yoeQ156JSdmavm9K5fdLxjkPmaMR; CXdZ6m2PotNq4D7zKK3af426ohGro1xingNuf68SoKmv; 2fg5QD1eD7rzNNCsvnhmXFm5hqNgwTTG8p7kQ6f3rx6f; BCagckXeMChUKrHEd6fKFA1uiWDtcmCXMsqaheLiUPJd; H31vEBxSJk1nQdUN11qZgZyhScyShhscKhvhZZU3dQoU,2026-07-02T15:31:06.000Z,2026-07-02T15:31:06.000Z,2026-07-02T15:31:19.000Z,2026-07-03T14:01:29.047Z,"✓ bought by 8 wallet(s); ✓ peak≈$22,922 >= floor $10,000 [history]; ✓ peak≈$22,922 <= ceiling $25,000; ✓ vol(h24)=$84,174 >= $10,000; ✓ chain=solana"
Goonz,Goonz,RK2x9zShzMhSrcj5oeSXr3HUL7hYEKUZxbzwErspump,NA,Classified as NA using token creation time,5694.37,5694.37,22877.983893204593,22886.15395282577,history,22886.15395282577,71881.9,h24,,0.000005694,138,726,631,pumpfun,BFoeNVBtfBu46ov114MzNLLFNvU9G5Yk3q8zin3VJLoT,https://dexscreener.com/solana/bfoenvbtfbu46ov114mznllfnvu9g5yk3q8zin3vjlot,FhZmTCs7enzPDN1RpgJPUcZPfX6FKJ9uqj7ch2jtggGW,2026-07-03T00:33:00.000Z,2026-07-03T00:33:00.000Z,2026-07-03T00:33:01.000Z,2026-07-03T14:01:29.047Z,"✓ bought by 1 wallet(s); ✓ peak≈$22,886 >= floor $10,000 [history]; ✓ peak≈$22,886 <= ceiling $25,000; ✓ vol(h24)=$71,882 >= $10,000; ✓ chain=solana"
The Touch,TOUCH,DDnsAofnMXsPWosm4vjRPppiQ2ijVr4XMtpqbriCpump,NA,Classified as NA using token creation time,2279.62,2279.62,22864.225902378344,22867.321023457833,history,22867.321023457833,37860.23,h24,,0.000002279,-19.18,418,479,pumpfun,DLzeUbtfcFZ2nHhzFDyHGfkFrmtWyXkhAuqvwbktSQHF,https://dexscreener.com/solana/dlzeubtfcfz2nhhzfdyhgfkfrmtwyxkhauqvwbktsqhf,PMJA8UQDyWTFw2Smhyp9jGA6aTaP7jKHR7BPudrgyYN; 99i9uVA7Q56bY22ajKKUfTZTgTeP5yCtVGsrG9J4pDYQ,2026-07-03T01:12:39.000Z,2026-07-03T01:12:39.000Z,2026-07-03T01:12:48.000Z,2026-07-03T14:01:29.047Z,"✓ bought by 2 wallet(s); ✓ peak≈$22,867 >= floor $10,000 [history]; ✓ peak≈$22,867 <= ceiling $25,000; ✓ vol(h24)=$37,860 >= $10,000; ✓ chain=solana"
FATOU,FATOU,GGvpcrnC8iokna1nCqjXYJGniMeNSti3SGuhsx1pump,NA,Classified as NA using DEX Screener pairCreatedAt,2329.53,2329.53,22832.13212932137,22833.65570248621,history,22833.65570248621,73461.74,h24,,0.000002329,-8.74,835,827,pumpfun,E5bPLBwU8xy8oJ4ta2gRcaR21TaZX3XwkMvTMJrMf1pK,https://dexscreener.com/solana/e5bplbwu8xy8oj4ta2grcar21tazx3xwkmvtmjrmf1pk,CXdZ6m2PotNq4D7zKK3af426ohGro1xingNuf68SoKmv; Bi4rd5FH5bYEN8scZ7wevxNZyNmKHdaBcvewdPFxYdLt; BHREKFkPQgAtDs8Vb1UfLkUpjG6ScidTjHaCWFuG2AtX,,2026-07-03T02:26:25.000Z,2026-07-03T02:27:17.000Z,2026-07-03T14:01:29.047Z,"✓ bought by 3 wallet(s); ✓ peak≈$22,834 >= floor $10,000 [history]; ✓ peak≈$22,834 <= ceiling $25,000; ✓ vol(h24)=$73,462 >= $10,000; ✓ chain=solana"
THE TWITTER DADDY,JASON,BoZHFUT7Pb1CK8MbmWHm6YjugHYyV3yv2gwynzPfpump,NA,Classified as NA using token creation time,2302.19,2302.19,22738.301476479188,22738.901409115246,history,22738.901409115246,52996.86,h24,,0.000002302,-15.69,645,595,pumpfun,3YGWwc22ZC9gTGMQGWABSfbhQAQGUhemaQgm91UMfpRu,https://dexscreener.com/solana/3ygwwc22zc9gtgmqgwabsfbhqaqguhemaqgm91umfpru,CXdZ6m2PotNq4D7zKK3af426ohGro1xingNuf68SoKmv,2026-07-03T00:13:17.000Z,2026-07-03T00:13:17.000Z,2026-07-03T00:16:33.000Z,2026-07-03T14:01:29.047Z,"✓ bought by 1 wallet(s); ✓ peak≈$22,739 >= floor $10,000 [history]; ✓ peak≈$22,739 <= ceiling $25,000; ✓ vol(h24)=$52,997 >= $10,000; ✓ chain=solana"
1 Sol And A Dream,1sol,9Y2qNt48LPpteSqUFiJjqfXjoogWZjmG1pm3QoUfpump,NA,Classified as NA using token creation time,2256.57,2256.57,22677.540113858253,22677.540113858253,history,22677.540113858253,25008.17,h24,,0.000002256,-26.82,146,170,pumpfun,BWu5SbyrZJ5LCXvonvYZtxDL3DWLmvZJ4JF3258KbSaR,https://dexscreener.com/solana/bwu5sbyrzj5lcxvonvyztxdl3dwlmvzj4jf3258kbsar,PMJA8UQDyWTFw2Smhyp9jGA6aTaP7jKHR7BPudrgyYN; H31vEBxSJk1nQdUN11qZgZyhScyShhscKhvhZZU3dQoU,2026-07-02T17:31:09.000Z,2026-07-02T17:31:09.000Z,2026-07-02T17:31:14.000Z,2026-07-03T14:01:29.047Z,"✓ bought by 2 wallet(s); ✓ peak≈$22,678 >= floor $10,000 [history]; ✓ peak≈$22,678 <= ceiling $25,000; ✓ vol(h24)=$25,008 >= $10,000; ✓ chain=solana"
TUNG TUNG SAHUR,DoubleT,BZBpak97Je7CpeSpj2q3cnaL6fjxaYG6NK22y34qpump,NA,Classified as NA using token creation time,4665.59,4665.59,22616.790487133392,22618.63666883269,history,22618.63666883269,29464.75,h24,,0.000004665,-61.44,391,312,pumpfun,D5oZC9XEPBLVFp98kUq1i2nueQ2Ss2aGkYg1GmcqUNqr,https://dexscreener.com/solana/d5ozc9xepblvfp98kuq1i2nueq2ss2agkyg1gmcqunqr,CXdZ6m2PotNq4D7zKK3af426ohGro1xingNuf68SoKmv,2026-03-28T20:32:45.000Z,2026-03-28T20:32:45.000Z,2026-07-02T14:58:27.000Z,2026-07-03T14:01:29.047Z,"✓ bought by 1 wallet(s); ✓ peak≈$22,619 >= floor $10,000 [history]; ✓ peak≈$22,619 <= ceiling $25,000; ✓ vol(h24)=$29,465 >= $10,000; ✓ chain=solana"
Nala,Mooncat,99yfmqE7AYbtzp8xNyb8BxmcQAuoGLRGJxaXAnbLpump,EU,Classified as EU using DEX Screener pairCreatedAt,2728.49,2728.49,22611.873328462927,22611.873328462927,history,22611.873328462927,68490.94,h24,,0.000002728,-20.04,903,761,pumpfun,8KkH3HMTELonAQSecJAybHB1MGTGoS58FHBTjV1qsaEM,https://dexscreener.com/solana/8kkh3hmtelonaqsecjaybhb1mgtgos58fhbtjv1qsaem,5PwAReW84atT9p3NkKv1aWMR4Fiq8DjFqo51QVVD4djQ; 5ZuV8eqkvzYFVEKbLvGBdexL2tFv7E5BCd2HZpjqbdg; 97K6nsFhBWDKwQf6heDDhDtsCRC4779LPHSFZkc2zqK4,,2026-07-03T03:18:40.000Z,2026-07-03T03:18:57.000Z,2026-07-03T14:01:29.047Z,"✓ bought by 3 wallet(s); ✓ peak≈$22,612 >= floor $10,000 [history]; ✓ peak≈$22,612 <= ceiling $25,000; ✓ vol(h24)=$68,491 >= $10,000; ✓ chain=solana"
CLIMB,CLIMB,3PBr3yiJKQEKeXbdSVGYVvPabWKaTaYxWoesRfwHpump,EU,Classified as EU using token creation time,2317.17,2317.17,22406.181706311676,22414.2874501512,history,22414.2874501512,73129.42,h24,,0.000002317,-7.33,878,779,pumpfun,AvvD1Vj7XTWhXE5Z8wEEqpKzTLEwfm3fEbswYzCLvYWZ,https://dexscreener.com/solana/avvd1vj7xtwhxe5z8weeqpkztlewfm3febswyzclvywz,4vw54BmAogeRV3vPKWyFet5yf8DTLcREzdSzx4rw9Ud9,2026-07-02T14:18:29.000Z,2026-07-02T14:18:29.000Z,2026-07-02T14:18:37.000Z,2026-07-03T14:01:29.047Z,"✓ bought by 1 wallet(s); ✓ peak≈$22,414 >= floor $10,000 [history]; ✓ peak≈$22,414 <= ceiling $25,000; ✓ vol(h24)=$73,129 >= $10,000; ✓ chain=solana"
Keyboard Cat,KEYCAT,EpCQ11mRwbqE5Xyi8EA2MiyaXmAM4EpUUvG9q4tRpump,EU,Classified as EU using token creation time,5022.46,5022.46,22180.723729366888,22180.723729366888,history,22180.723729366888,107826.18,h24,,0.000005022,7.46,1237,987,pumpfun,EeRjbgXanNCRoVm9VMqdYi2EEVa2b6QnmcDxAS6MtYMv,https://dexscreener.com/solana/eerjbgxanncrovm9vmqdyi2eeva2b6qnmcdxas6mtymv,4DdrfiDHpmx55i4SPssxVzS9ZaKLb8qr45NKY9Er9nNh,2026-07-03T04:32:36.000Z,2026-07-03T04:32:36.000Z,2026-07-03T04:37:43.000Z,2026-07-03T14:01:29.047Z,"✓ bought by 1 wallet(s); ✓ peak≈$22,181 >= floor $10,000 [history]; ✓ peak≈$22,181 <= ceiling $25,000; ✓ vol(h24)=$107,826 >= $10,000; ✓ chain=solana"
小小橘,Orange,GYKNkzLrfKbzycQ7f4YFdrmapq9tRnUzZdFgwWUypump,NA,Classified as NA using DEX Screener pairCreatedAt,6590.2,6590.2,22164.687561052855,22166.947670591544,history,22166.947670591544,12085.25,h24,,0.00000659,-30.77,100,106,pumpfun,6kyF4LwdZEBzy7K4r8g9aQsUj6WjE3okFCmg4WFqmNeA,https://dexscreener.com/solana/6kyf4lwdzebzy7k4r8g9aqsuj6wje3okfcmg4wfqmnea,CXdZ6m2PotNq4D7zKK3af426ohGro1xingNuf68SoKmv,,2026-06-29T21:47:08.000Z,2026-07-02T14:34:46.000Z,2026-07-03T14:01:29.047Z,"✓ bought by 1 wallet(s); ✓ peak≈$22,167 >= floor $10,000 [history]; ✓ peak≈$22,167 <= ceiling $25,000; ✓ vol(h24)=$12,085 >= $10,000; ✓ chain=solana"
VR GOON CAT,GOONCAT,EwQkv4SLcNyWE7T7SvcFYZ7zwRxRrUiXbJW5tPyFpump,EU,Classified as EU using DEX Screener pairCreatedAt,4199.67,4199.67,22090.634978524366,22091.453195231712,history,22091.453195231712,13407.72,h24,,0.000004199,-58.44,176,214,pumpfun,8SDX11PjMGawroPf9R53WkHEkBVUL3d7RoYk3qfPcCV4,https://dexscreener.com/solana/8sdx11pjmgawropf9r53wkhekbvul3d7royk3qfpccv4,CXdZ6m2PotNq4D7zKK3af426ohGro1xingNuf68SoKmv,,2026-07-02T08:06:25.000Z,2026-07-02T16:32:00.000Z,2026-07-03T14:01:29.047Z,"✓ bought by 1 wallet(s); ✓ peak≈$22,091 >= floor $10,000 [history]; ✓ peak≈$22,091 <= ceiling $25,000; ✓ vol(h24)=$13,408 >= $10,000; ✓ chain=solana"
Lennox,Lennox,HfDx4MDjVSwiNeB1gRQhRhq9NX9JgHyM3thLYDBipump,EU,Classified as EU using DEX Screener pairCreatedAt,2305.77,2305.77,22073.934395775523,22073.934395775523,history,22073.934395775523,92134.35,h24,,0.000002305,-15.91,1460,1112,pumpfun,HTaxvbygV9cS59CWZwet47bsL9tApCMW1jLw8cUxGN4o,https://dexscreener.com/solana/htaxvbygv9cs59cwzwet47bsl9tapcmw1jlw8cuxgn4o,8yJFWmVTQq69p6VJxGwpzW7ii7c5J9GRAtHCNMMQPydj; 4sAUSQFdvWRBxR8UoLBYbw8CcXuwXWxnN8pXa4mtm5nU; Hw5UKBU5k3YudnGwaykj5E8cYUidNMPuEewRRar5Xoc7; BHREKFkPQgAtDs8Vb1UfLkUpjG6ScidTjHaCWFuG2AtX; FhZmTCs7enzPDN1RpgJPUcZPfX6FKJ9uqj7ch2jtggGW,,2026-07-03T06:56:29.000Z,2026-07-03T06:56:38.000Z,2026-07-03T14:01:29.047Z,"✓ bought by 5 wallet(s); ✓ peak≈$22,074 >= floor $10,000 [history]; ✓ peak≈$22,074 <= ceiling $25,000; ✓ vol(h24)=$92,134 >= $10,000; ✓ chain=solana"
Finnegan,FINNY,47GvyWwLfD6r3RJepe3YzB3X21XNCt5qQ2NgDKMPpump,NA,Classified as NA using DEX Screener pairCreatedAt,2333.71,2333.71,21954.666113228584,21955.330583949326,history,21955.330583949326,63632.34,h24,,0.000002333,-14.49,686,763,pumpfun,DxbRuGYSVJm1PDMyfwvPU6AdoRhJm4thaVwHK7ixi5L3,https://dexscreener.com/solana/dxbrugysvjm1pdmyfwvpu6adorhjm4thavwhk7ixi5l3,EaVboaPxFCYanjoNWdkxTbPvt57nhXGu5i6m9m6ZS2kK; 7moqFjvm2MwAiMtCZoqYoTAPzRBxxMRT2ddyHThQuWjr; CyaE1VxvBrahnPWkqm5VsdCvyS2QmNht2UFrKJHga54o; CXdZ6m2PotNq4D7zKK3af426ohGro1xingNuf68SoKmv; 8i5U2uNBEuTc4zskYP14zbebDg2RSwrrG8REhEnJb97K; H31vEBxSJk1nQdUN11qZgZyhScyShhscKhvhZZU3dQoU,,2026-07-02T21:33:57.000Z,2026-07-02T21:33:57.000Z,2026-07-03T14:01:29.047Z,"✓ bought by 6 wallet(s); ✓ peak≈$21,955 >= floor $10,000 [history]; ✓ peak≈$21,955 <= ceiling $25,000; ✓ vol(h24)=$63,632 >= $10,000; ✓ chain=solana"
The Ultimate Trophy,TROPHY,8ztyrtaHgBrVvQJ2H6gwqBBj5pw2dV5kQLsgJichpump,NA,Classified as NA using DEX Screener pairCreatedAt,2294.7,2294.7,21826.186259195107,21826.186259195107,history,21826.186259195107,106444.51,h24,,0.000002294,-25.55,1194,966,pumpfun,B2moLovtwSWSVeA2Lq22pzJuMS2VWAYg4J6UvrcEyLFH,https://dexscreener.com/solana/b2molovtwswsvea2lq22pzjums2vwayg4j6uvrceylfh,EaVboaPxFCYanjoNWdkxTbPvt57nhXGu5i6m9m6ZS2kK; FxN3VZ4BosL5urG2yoeQ156JSdmavm9K5fdLxjkPmaMR; CyaE1VxvBrahnPWkqm5VsdCvyS2QmNht2UFrKJHga54o; 2fg5QD1eD7rzNNCsvnhmXFm5hqNgwTTG8p7kQ6f3rx6f; sAdNbe1cKNMDqDsa4npB3TfL62T14uAo2MsUQfLvzLT; H31vEBxSJk1nQdUN11qZgZyhScyShhscKhvhZZU3dQoU,,2026-07-02T16:11:42.000Z,2026-07-02T16:12:07.000Z,2026-07-03T14:01:29.047Z,"✓ bought by 6 wallet(s); ✓ peak≈$21,826 >= floor $10,000 [history]; ✓ peak≈$21,826 <= ceiling $25,000; ✓ vol(h24)=$106,445 >= $10,000; ✓ chain=solana"
World's Fastest RC Airplane,AIRPLANE,E6jdV8e1uEhQroCdzVm9yC1Gz88kTLPcVTFPUTXwpump,NA,Classified as NA using DEX Screener pairCreatedAt,2265.1,2265.1,21816.385012050097,21824.38326440875,history,21824.38326440875,44310.94,h24,,0.000002265,-60.75,352,359,pumpfun,12VTjoQC1DLBEoA3xGHnHewjpBi2z6Jo5cN5VHXDLVmv,https://dexscreener.com/solana/12vtjoqc1dlbeoa3xghnhewjpbi2z6jo5cn5vhxdlvmv,gVDXhoGbePACvSqN7CZBtQXFW9eyJwsgudPEwSydAkx,,2026-07-02T23:20:33.000Z,2026-07-02T23:20:33.000Z,2026-07-03T14:01:29.047Z,"✓ bought by 1 wallet(s); ✓ peak≈$21,824 >= floor $10,000 [history]; ✓ peak≈$21,824 <= ceiling $25,000; ✓ vol(h24)=$44,311 >= $10,000; ✓ chain=solana"
Diet Coke,COKE,Hniv2SHcAXHgQof5UgHG7wess3MKY8SK8qXKN9q6bonk,EU,Classified as EU using token creation time,4180.28,4180.28,21690.597168186156,21692.28616816708,history,21692.28616816708,27919.65,h24,,0.00000418,-78.5,362,286,launchlab,HqJkrYYrF2JPkcyVCC9yKdHACBFZuRwiQZd9PhLXRqcH,https://dexscreener.com/solana/hqjkryyrf2jpkcyvcc9ykdhacbfzurwiqzd9phlxrqch,GJA1HEbxGnqBhBifH9uQauzXSB53to5rhDrzmKxhSU65; 5B79fMkcFeRTiwm7ehsZsFiKsC7m7n1Bgv9yLxPp9q2X,2026-07-02T14:02:14.000Z,2026-07-02T14:02:14.000Z,2026-07-02T14:02:34.000Z,2026-07-03T14:01:29.047Z,"✓ bought by 2 wallet(s); ✓ peak≈$21,692 >= floor $10,000 [history]; ✓ peak≈$21,692 <= ceiling $25,000; ✓ vol(h24)=$27,920 >= $10,000; ✓ chain=solana"
DRIPPY,DRIPPY,DYM3dqeCEmUq65aVRkaXW4wtqvtcRhseRZrP73WSpump,NA,Classified as NA using token creation time,2531.46,2531.46,21665.70308837582,21665.70308837582,history,21665.70308837582,89173.03,h24,,0.000002531,-17.25,872,780,pumpfun,HPrWt31jdvbmTaKFcHDvZoJfoJDHGRoDvbeyKAQ6KnZ4,https://dexscreener.com/solana/hprwt31jdvbmtakfchdvzojfojdhgrodvbeykaq6knz4,PMJA8UQDyWTFw2Smhyp9jGA6aTaP7jKHR7BPudrgyYN; CXdZ6m2PotNq4D7zKK3af426ohGro1xingNuf68SoKmv; H31vEBxSJk1nQdUN11qZgZyhScyShhscKhvhZZU3dQoU,2026-07-02T15:20:05.000Z,2026-07-02T15:20:05.000Z,2026-07-02T15:20:08.000Z,2026-07-03T14:01:29.047Z,"✓ bought by 3 wallet(s); ✓ peak≈$21,666 >= floor $10,000 [history]; ✓ peak≈$21,666 <= ceiling $25,000; ✓ vol(h24)=$89,173 >= $10,000; ✓ chain=solana"
8bitcn,8bitcn,enFGnqMnaK9Q2asQ5t3ufxUDS4JLu8ifZ1WffqKpump,EU,Classified as EU using token creation time,2854.63,2854.63,21654.71143681185,21654.71143681185,history,21654.71143681185,49265.86,h24,,0.000002854,14.1,1029,707,pumpfun,5xEKA4EW1VskptHg6BrBXU2T1D4sdmaadQpJXntY6J3B,https://dexscreener.com/solana/5xeka4ew1vskpthg6brbxu2t1d4sdmaadqpjxnty6j3b,BtMBMPkoNbnLF9Xn552guQq528KKXcsNBNNBre3oaQtr,2026-07-03T07:54:26.000Z,2026-07-03T07:54:26.000Z,2026-07-03T08:19:51.000Z,2026-07-03T14:01:29.047Z,"✓ bought by 1 wallet(s); ✓ peak≈$21,655 >= floor $10,000 [history]; ✓ peak≈$21,655 <= ceiling $25,000; ✓ vol(h24)=$49,266 >= $10,000; ✓ chain=solana"
nupid stigger,stigger,AYSWHhUBEAWpa1i1a3y9Bj5LYPku8N4TEFosKY6Npump,NA,Classified as NA using DEX Screener pairCreatedAt,2325.94,2325.94,21580.135861720617,21580.135861720617,history,21580.135861720617,142834.14,h24,,0.000002325,-24.52,2342,1997,pumpfun,3w2HwD8EhpHQGhW9N73UCixeAVcQbWwd7it9eMeZRHm3,https://dexscreener.com/solana/3w2hwd8ehphqghw9n73ucixeavcqbwwd7it9emezrhm3,8yJFWmVTQq69p6VJxGwpzW7ii7c5J9GRAtHCNMMQPydj; 831yhv67QpKqLBJjbmw2xoDUeeFHGUx8RnuRj9imeoEs; CyaE1VxvBrahnPWkqm5VsdCvyS2QmNht2UFrKJHga54o; CXdZ6m2PotNq4D7zKK3af426ohGro1xingNuf68SoKmv; 4vw54BmAogeRV3vPKWyFet5yf8DTLcREzdSzx4rw9Ud9; ardinRsN1mNYVeoJWTBsWeYeXvuR9UUDGMsCDKpb6AT; BCagckXeMChUKrHEd6fKFA1uiWDtcmCXMsqaheLiUPJd; 75GMVrr2xfgAeybuNg1VMHqFE3GTFJLzEHo6xC4MwUzF; H31vEBxSJk1nQdUN11qZgZyhScyShhscKhvhZZU3dQoU; 6S8GezkxYUfZy9JPtYnanbcZTMB87Wjt1qx3c6ELajKC; D4yrdUWHTf2wUWr7TZc3gZdMLsZ77y6RfHN4U28etf1j,,2026-07-02T18:16:40.000Z,2026-07-02T18:16:40.000Z,2026-07-03T14:01:29.047Z,"✓ bought by 11 wallet(s); ✓ peak≈$21,580 >= floor $10,000 [history]; ✓ peak≈$21,580 <= ceiling $25,000; ✓ vol(h24)=$142,834 >= $10,000; ✓ chain=solana"
Baby Tung Tung Tung Sahur,BABYT,6Aeevx7AoahExJHfSMPF3dcWFq9yNXNEsCcBUrxTpump,NA,Classified as NA using token creation time,2551.56,2551.56,21575.032722898766,21575.032722898766,history,21575.032722898766,64393.53,h24,,0.000002551,-11.86,1021,977,pumpfun,CAeJGgZSxhk4FTaFTmv8T5BBWvXPyjkUTPhJuFXpLMag,https://dexscreener.com/solana/caejggzsxhk4ftaftmv8t5bbwvxpyjkutphjufxplmag,CXdZ6m2PotNq4D7zKK3af426ohGro1xingNuf68SoKmv,2026-07-02T18:05:57.000Z,2026-07-02T18:05:57.000Z,2026-07-02T21:04:09.000Z,2026-07-03T14:01:29.047Z,"✓ bought by 1 wallet(s); ✓ peak≈$21,575 >= floor $10,000 [history]; ✓ peak≈$21,575 <= ceiling $25,000; ✓ vol(h24)=$64,394 >= $10,000; ✓ chain=solana"
Spirit of Liberty,SOL,3Z8MAZ5Z9fEEeowunwhA4WwFcnpXNfAiSS8ZjQNEpump,NA,Classified as NA using token creation time,2278.6,2278.6,21556.905952852994,21558.521019817348,history,21558.521019817348,59769.09,h24,,0.000002278,-17.51,521,498,pumpfun,HX5xLwneJc4fiEnZy1n3WzhUtFpnm5RGhuCTtV2K6jRa,https://dexscreener.com/solana/hx5xlwnejc4fienzy1n3wzhutfpnm5rghucttv2k6jra,PMJA8UQDyWTFw2Smhyp9jGA6aTaP7jKHR7BPudrgyYN; CXdZ6m2PotNq4D7zKK3af426ohGro1xingNuf68SoKmv,2026-07-03T01:54:26.000Z,2026-07-03T01:54:26.000Z,2026-07-03T01:54:51.000Z,2026-07-03T14:01:29.047Z,"✓ bought by 2 wallet(s); ✓ peak≈$21,559 >= floor $10,000 [history]; ✓ peak≈$21,559 <= ceiling $25,000; ✓ vol(h24)=$59,769 >= $10,000; ✓ chain=solana"
The Eagle and the Beetle,FABLE,uDjWtGTiCFgJUZkfyMhBwwdAYAbcbFvaeJzSwirpump,EU,Classified as EU using token creation time,7486.46,7486.46,21456.215207027526,21456.215207027526,history,21456.215207027526,97661.55,h24,,0.000007486,231,1266,956,pumpfun,31NSumqRwf5ZtBTbgGpwxnoxwk7RXqAsH14kyuDnCDor,https://dexscreener.com/solana/31nsumqrwf5ztbtbggpwxnoxwk7rxqash14kyudncdor,CXdZ6m2PotNq4D7zKK3af426ohGro1xingNuf68SoKmv; 5ZuV8eqkvzYFVEKbLvGBdexL2tFv7E5BCd2HZpjqbdg,2026-07-03T03:33:14.000Z,2026-07-03T03:33:14.000Z,2026-07-03T03:33:50.000Z,2026-07-03T14:01:29.047Z,"✓ bought by 2 wallet(s); ✓ peak≈$21,456 >= floor $10,000 [history]; ✓ peak≈$21,456 <= ceiling $25,000; ✓ vol(h24)=$97,662 >= $10,000; ✓ chain=solana"
INDUSTRY MEMES,IM,BoF2QZyFzBbizhK7VPriudLrhAXpARtHf3RL5XHKpump,NA,Classified as NA using DEX Screener pairCreatedAt,2531.35,2531.35,21402.10278933996,21402.10278933996,history,21402.10278933996,94471.49,h24,,0.000002531,-22.44,967,852,pumpfun,DCLAtnHeobjd4bKK7teTfS7Z9uJgzWYXmsHTimYoH43o,https://dexscreener.com/solana/dclatnheobjd4bkk7tetfs7z9ujgzwyxmshtimyoh43o,EaVboaPxFCYanjoNWdkxTbPvt57nhXGu5i6m9m6ZS2kK; CyaE1VxvBrahnPWkqm5VsdCvyS2QmNht2UFrKJHga54o; CXdZ6m2PotNq4D7zKK3af426ohGro1xingNuf68SoKmv; 8fsKLLtvKNanL4ginCaiRS6UfeemY11rSf8U8fN1dJw4; 5ZuV8eqkvzYFVEKbLvGBdexL2tFv7E5BCd2HZpjqbdg,,2026-07-02T21:19:43.000Z,2026-07-02T21:19:45.000Z,2026-07-03T14:01:29.047Z,"✓ bought by 5 wallet(s); ✓ peak≈$21,402 >= floor $10,000 [history]; ✓ peak≈$21,402 <= ceiling $25,000; ✓ vol(h24)=$94,471 >= $10,000; ✓ chain=solana"
Bitpotz,POTZ,3q1G636WKBkrhJrxgrwvWHsjP3XyZwcMhZ8thCxcpump,NA,Classified as NA using token creation time,2468.39,2468.39,21393.426727510323,21395.481472374744,history,21395.481472374744,80023.45,h24,,0.000002468,6.95,962,915,pumpfun,5ZGpTs1MoPd8acgZ9dKcBhMRw8kUG9GbZeajGy9D9ZXx,https://dexscreener.com/solana/5zgpts1mopd8acgz9dkcbhmrw8kug9gbzeajgy9d9zxx,4vw54BmAogeRV3vPKWyFet5yf8DTLcREzdSzx4rw9Ud9; ardinRsN1mNYVeoJWTBsWeYeXvuR9UUDGMsCDKpb6AT,2026-07-02T21:23:43.000Z,2026-07-02T21:23:43.000Z,2026-07-02T21:23:46.000Z,2026-07-03T14:01:29.047Z,"✓ bought by 2 wallet(s); ✓ peak≈$21,395 >= floor $10,000 [history]; ✓ peak≈$21,395 <= ceiling $25,000; ✓ vol(h24)=$80,023 >= $10,000; ✓ chain=solana"
